bioguide_id,office,fiscal_year_or_legislative_year,program,category,sort_sequence,start_date,end_date,purpose,amount,quarter,year,office_year,first_name,last_name,gender,party,state
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,26.61,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,299434.26,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,26.6,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,26774.75,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,2480.49,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,9476.51,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,2257.59,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1459,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,341935.81,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2020 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,0,3,2021,2020,JAMIE,RASKIN,M,D,MD
R000606,2020 HON. JAMIE RASKIN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,0,3,2021,2020,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,6470,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000606,2021 HON. JAMIE RASKIN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,6470,3,2021,2021,JAMIE,RASKIN,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,385.89,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,282939.55,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,5208.81,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,29083,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,733,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,10275,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1286.56,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,4071.88,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,333983.69,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,254.4,3,2021,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2020 HON. C. A. DUTCH RUPPERSBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,254.4,3,2021,2020,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,2704,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
R000576,2021 HON. C. A. DUTCH RUPPERSBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,2704,3,2021,2021,C.A. DUTCH,RUPPERSBERGER,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,6.55,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,236079.22,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,129.92,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,28326.38,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,10230,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1096.13,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1176,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,277044.2,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,8305.56,3,2021,2021,JOHN,SARBANES,M,D,MD
S001168,2021 HON. JOHN P. SARBANES,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,8305.56,3,2021,2021,JOHN,SARBANES,M,D,MD
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,206.61,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,283291,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,1258.15,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,24122.43,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,222.56,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,5775,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1428.82,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1002,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,317306.57,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,3356.67,3,2021,2021,ROBERT,SCOTT,M,D,VA
S000185,"2021 HON. ROBERT C. ""BOBBY"" SCOTT",NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,3356.67,3,2021,2021,ROBERT,SCOTT,M,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,10729.51,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,262034.79,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,2430.24,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,35389,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,100,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,11705,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,7227.49,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1091.31,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,330707.34,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,5040,3,2021,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,1377.98,3,2021,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2020 HON. ABIGAIL DAVIS SPANBERGER,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,6417.98,3,2021,2020,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,4890,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
S001209,2021 HON. ABIGAIL DAVIS SPANBERGER,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,4890,3,2021,2021,ABIGAIL,SPANBERGER,F,D,VA
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,319.71,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,307228.19,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,4551.35,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,13105.73,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,255.14,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,13562.91,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,8554.69,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,7016.48,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,354594.2,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2020 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,160.9,3,2021,2020,DAVID,TRONE,M,D,MD
T000483,2020 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,-14.45,3,2021,2020,DAVID,TRONE,M,D,MD
T000483,2020 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,116.94,3,2021,2020,DAVID,TRONE,M,D,MD
T000483,2020 HON. DAVID J. TRONE,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,263.39,3,2021,2020,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,6000,3,2021,2021,DAVID,TRONE,M,D,MD
T000483,2021 HON. DAVID J. TRONE,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,6000,3,2021,2021,DAVID,TRONE,M,D,MD
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,282.18,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,272968.17,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,294.37,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,18472.31,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,43,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,11830.25,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,1252.89,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,966.99,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,306110.16,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,4483.34,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000825,2021 HON. JENNIFER WEXTON,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,4483.34,3,2021,2021,JENNIFER,WEXTON,F,D,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,10285.6,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,236597.19,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,SUBTOTAL,NA,NA,TRAVEL TOTALS:,3565.18,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,27322.45,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,7615.86,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,6904.33,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,4287.82,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,450,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,297028.43,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,5400,3,2021,2021,ROBERT,WITTMAN,M,R,VA
W000804,2021 HON. ROBERT J. WITTMAN,NA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,INTERN ALLOWANCES TOTALS:,5400,3,2021,2021,ROBERT,WITTMAN,M,R,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,SUBTOTAL,NA,NA,FRANKED MAIL TOTALS:,28.25,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,SUBTOTAL,NA,NA,PERSONNEL COMPENSATION TOTALS:,231313.85,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,28784.58,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,SUBTOTAL,NA,NA,PRINTING AND REPRODUCTION TOTALS:,683.14,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,SUBTOTAL,NA,NA,OTHER SERVICES TOTALS:,6772.5,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,SUBTOTAL,NA,NA,SUPPLIES AND MATERIALS TOTALS:,885.59,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,EQUIPMENT TOTALS:,249,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2021 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,SUBTOTAL,NA,NA,OFFICIAL EXPENSES OF MEMBERS TOTALS:,268716.91,2,2021,2021,DONALD,BEYER,M,D,VA
B001292,2020 HON. DONALD S. BEYER  JR.,NA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,SUBTOTAL,NA,NA,RENT  COMMUNICATION  UTILITIES TOTALS:,63.71,2,2021,2020,DONALD,BEYER,M,D,VA
